id|titulo|precio|envio|tipoVendedor|condicion|cantidadVendida|lugar|link|moneda
96| Samsung Galaxy Note 5 32gb 4gb Ram Nuevo Libre Con Garantia |2399.0|||Artículo nuevo|12|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416928445-samsung-galaxy-note-5-32gb-4gb-ram-nuevo-libre-con-garantia-_JM|S/.
97| Lg G3 Stylus Dual Sim D690 5.5 Hd Quad Core 1.2ghz 13mpx 8gb |669.0||MercadoLíder Gold|Artículo nuevo|27|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416652754-lg-g3-stylus-dual-sim-d690-55-hd-quad-core-12ghz-13mpx-8gb-_JM|S/.
98| Oferta Moto E Xt1021 Kit Kat Android 4.4 3g Dual Core 1.2ghz |329.0||MercadoLíder Gold|Artículo nuevo|614|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416631632-oferta-moto-e-xt1021-kit-kat-android-44-3g-dual-core-12ghz-_JM|S/.
99| Lg G3 D855 16gb Nuevo + Vidrio Templado De Regalo |1080.0||MercadoLíder Gold|Artículo nuevo|59|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417258693-lg-g3-d855-16gb-nuevo-vidrio-templado-de-regalo-_JM|S/.
100| Motorola Moto X 2014 Xt1097 4g 2da Gen Libre 13mp 32g |1149.99|Envío gratis||Artículo nuevo|30|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416513066-motorola-moto-x-2014-xt1097-4g-2da-gen-libre-13mp-32g-_JM|S/.
101| Samsung Galaxy S6 Edge Plus + 4gb Ram+32gb+tienda+garantia¡¡ |2449.0||MercadoLíder Gold|Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416765749-samsung-galaxy-s6-edge-plus-4gb-ram32gbtiendagarantia-_JM|S/.
102| Huawei P8 Lite Octa Core 4g Nuevo En Caja + Tienda +garantia |799.0||MercadoLíder Gold|Artículo nuevo|21|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416758300-huawei-p8-lite-octa-core-4g-nuevo-en-caja-tienda-garantia-_JM|S/.
103| Sony Xperia Z3 4g Quad Core,3gb Ram Nuevo+tienda+garantia¡¡ |1679.0||MercadoLíder Gold|Artículo nuevo|22|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416759630-sony-xperia-z3-4g-quad-core3gb-ram-nuevotiendagarantia-_JM|S/.
104| Huawei G Play Mini 8gb 13mp 1.2ghz 2gb Ram Nuevo Caja Libre |639.0||MercadoLíder Gold|Artículo nuevo|58|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417113133-huawei-g-play-mini-8gb-13mp-12ghz-2gb-ram-nuevo-caja-libre-_JM|S/.
105| Iphone 6s 16gb - Caja Sellada - Colores - Tiendas Fisicas |2699.0|||Artículo nuevo|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416679373-iphone-6s-16gb-caja-sellada-colores-tiendas-fisicas-_JM|S/.
106| Samsung Galaxy S6 Edge G925 32gb 4g Libre Octa Nuevo Sellado |2199.99||MercadoLíder Gold|Artículo nuevo|10|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416871059-samsung-galaxy-s6-edge-g925-32gb-4g-libre-octa-nuevo-sellado-_JM|S/.
107| Samsung Galaxy S6 Edge 32gb 4g Lte Libre Nuevo Sellado |2149.0||MercadoLíder Gold|Artículo nuevo|38|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416963024-samsung-galaxy-s6-edge-32gb-4g-lte-libre-nuevo-sellado-_JM|S/.
108| Samsung Galaxy Note 4 Octa Core 4g Lte 32gb 3gb Ram Nuevo¡¡ |1899.0||MercadoLíder Gold|Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417009041-samsung-galaxy-note-4-octa-core-4g-lte-32gb-3gb-ram-nuevo-_JM|S/.
109| Super Oferta Lg G3 Stylus Dual, Quad Core 1.2ghz 13mgpx 1ram |669.0||MercadoLíder|Artículo nuevo|22|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416708194-super-oferta-lg-g3-stylus-dual-quad-core-12ghz-13mgpx-1ram-_JM|S/.
110| Sony Xperia Z5 Dual Sim E6683 - 4g Lte - 32gb -tiendas Fisic |2399.0|||Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416679220-sony-xperia-z5-dual-sim-e6683-4g-lte-32gb-tiendas-fisic-_JM|S/.
111| Huawei P8 16gb 4g 13mp 3gb Ram Octa Core Libre |1250.0|Envío gratis||Artículo nuevo|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416594485-huawei-p8-16gb-4g-13mp-3gb-ram-octa-core-libre-_JM|S/.
112| Htc One M7 Android 4.4.2 32gb Rom /2gb Ram Quad-core Qualcom |850.0|||Artículo nuevo|48|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416699997-htc-one-m7-android-442-32gb-rom-2gb-ram-quad-core-qualcom-_JM|S/.
113| Sony Xperia C4 (e5306) 13mpx 2gb Ram16gbc/delantera 5 Tienda |969.0||MercadoLíder Gold|Artículo nuevo|10|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645949-sony-xperia-c4-e5306-13mpx-2gb-ram16gbcdelantera-5-tienda-_JM|S/.
114| Iphone 6s 16gb 4g Lte 12mp 2gb Ram Con Garantia Colores |2649.0|||Artículo nuevo|8|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416497943-iphone-6s-16gb-4g-lte-12mp-2gb-ram-con-garantia-colores-_JM|S/.
115| Motorola Moto X 2da Segunda Generacion Xt1097 Libre Nuevo¡¡¡ |1199.0||MercadoLíder Gold|Artículo nuevo|166|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416852817-motorola-moto-x-2da-segunda-generacion-xt1097-libre-nuevo-_JM|S/.
116| Oferta Lg G3 Beat D722 Libre Quad Core 1.2ghz Cámara 13mgp |669.0||MercadoLíder|Artículo nuevo|199|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416545140-oferta-lg-g3-beat-d722-libre-quad-core-12ghz-camara-13mgp-_JM|S/.
117| Samsung Galaxy Note 5 32gb 4g Ram 4gb 16mpx Libre Sellado |2599.0||MercadoLíder Gold|Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416788032-samsung-galaxy-note-5-32gb-4g-ram-4gb-16mpx-libre-sellado-_JM|S/.
118| Elephone P8000 - Stock Disponible ! |820.0|Envío gratis||Artículo nuevo|25|Peru|Tacna|http://articulo.mercadolibre.com.pe/MPE-416699951-elephone-p8000-stock-disponible--_JM|S/.
119| Oferta: Lg G3 D855 Sellado En Caja 4g Lte P/claro/movistar¡¡ |1029.0||MercadoLíder Gold|Artículo nuevo|288|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417127732-oferta-lg-g3-d855-sellado-en-caja-4g-lte-pclaromovistar-_JM|S/.
120| Sony Xperia E4 Ram 1gb Quad Core 1.3ghz 5mpxls Libre Nuevo |409.0||MercadoLíder Gold|Artículo nuevo|21|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416966143-sony-xperia-e4-ram-1gb-quad-core-13ghz-5mpxls-libre-nuevo-_JM|S/.
121| Samsung Galaxy S5 Nuevo En Caja Libre 4g Lte+micro Sd 16gb¡¡ |1369.0||MercadoLíder Gold|Artículo nuevo|333|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417030592-samsung-galaxy-s5-nuevo-en-caja-libre-4g-ltemicro-sd-16gb-_JM|S/.
122| Sony Xperia Z3 Compact D5803 Libre 4g 16gb 20.7mp 2gb Ram Ti |1449.0|||Artículo nuevo|18|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417193157-sony-xperia-z3-compact-d5803-libre-4g-16gb-207mp-2gb-ram-ti-_JM|S/.
123| Iphone 6 Plus Apple 16gb Libre Semi Nuevo Tambien 32gb 64gb |1899.0||MercadoLíder Gold|Artículo usado|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416923156-iphone-6-plus-apple-16gb-libre-semi-nuevo-tambien-32gb-64gb-_JM|S/.
124| Moto G Xt 1032 8gb Libre Movistar-claro-entel-bitel |444.99|||Artículo nuevo|57|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416513136-moto-g-xt-1032-8gb-libre-movistar-claro-entel-bitel-_JM|S/.
125| Samsung Galaxy S6 Edge Plus 4g Lte Libre De Fabica 5 Locales |2448.0|||Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416757495-samsung-galaxy-s6-edge-plus-4g-lte-libre-de-fabica-5-locales-_JM|S/.
126| Iphone 6s Plus 128gb 4g Lte A9 Ios9 4.7 Libre Gold Dorado |3999.99||MercadoLíder Gold|Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416520006-iphone-6s-plus-128gb-4g-lte-a9-ios9-47-libre-gold-dorado-_JM|S/.
127| Huawei Mate 7 4g Libre Octa Core 13 Mpx Usado Buen Estado |999.0||MercadoLíder Gold|Artículo usado|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416778739-huawei-mate-7-4g-libre-octa-core-13-mpx-usado-buen-estado-_JM|S/.
128| Stock Samsung Galaxy S6 G920i 128gb 4g Nuevo Libre Fabrica |2349.0||MercadoLíder Gold|Artículo nuevo|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417280734-stock-samsung-galaxy-s6-g920i-128gb-4g-nuevo-libre-fabrica-_JM|S/.
129| Iphone 6 Plus 128gb 4g Lte A8 Ios8 5.5 Libre Sellado Negro |2969.99||MercadoLíder Gold|Artículo nuevo|14|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417166366-iphone-6-plus-128gb-4g-lte-a8-ios8-55-libre-sellado-negro-_JM|S/.
130| Samsung Galaxy S5 Nuevo En Caja Libre + Vidrio Templado. |1320.0||MercadoLíder Gold|Artículo nuevo|5|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416911985-samsung-galaxy-s5-nuevo-en-caja-libre-vidrio-templado-_JM|S/.
131| Samsung Galaxy S4 Libre Quad Core 13mp Hd 16gb 2gb Ram Usado |639.0||MercadoLíder Gold|Artículo usado|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416881037-samsung-galaxy-s4-libre-quad-core-13mp-hd-16gb-2gb-ram-usado-_JM|S/.
132| Asus Zenfone 2 Ze551ml 2gb/16gb 4g Lte Dualsim S6 Stock Lima |1100.0|||Artículo nuevo|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417190957-asus-zenfone-2-ze551ml-2gb16gb-4g-lte-dualsim-s6-stock-lima-_JM|S/.
133| Samsung Galaxy S6 32gb 920i Negro Blanco Turquesa Dorado |1879.0|||Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-415976866-samsung-galaxy-s6-32gb-920i-negro-blanco-turquesa-dorado-_JM|S/.
134| Huawei Ascend G7 4g 16gb 2gb Ram 13mpx Libre |829.99|Envío gratis||Artículo nuevo|23|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417002605-huawei-ascend-g7-4g-16gb-2gb-ram-13mpx-libre-_JM|S/.
135| Huawei Acsend P7 4g Lte Libre,13mpx, Quad-core,nfc,2gb Ram |899.99|Envío gratis||Artículo nuevo|26|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416484291-huawei-acsend-p7-4g-lte-libre13mpx-quad-corenfc2gb-ram-_JM|S/.
136| Iphone 6s 64gb Libre De Fábrica Caja Sellada Rose Gold Nuevo |2990.0|Envío gratis|MercadoLíder|Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416801216-iphone-6s-64gb-libre-de-fabrica-caja-sellada-rose-gold-nuevo-_JM|S/.
137| Samsung Galaxy J5(500m) 4g Lte Camara/d 13mpx Flash8gb Tiend |770.0||MercadoLíder Gold|Artículo nuevo|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645868-samsung-galaxy-j5500m-4g-lte-camarad-13mpx-flash8gb-tiend-_JM|S/.
138| Huawei P8- L09.16gb, 13mpx.flash Led,4g Lte Mica Y Funda |1199.0|||Artículo nuevo|14|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-415941366-huawei-p8-l0916gb-13mpxflash-led4g-lte-mica-y-funda-_JM|S/.
139| Iphone 6 128gb 4g Lte A8 Ios8 4.7 Libre Nuevo/sellado |2769.99||MercadoLíder Gold|Artículo nuevo|42|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417166369-iphone-6-128gb-4g-lte-a8-ios8-47-libre-nuevosellado-_JM|S/.
140| Motorola Moto X 2014 Xt 1097 2da Generacion 32gb Nuevo |1170.0||MercadoLíder Gold|Artículo nuevo|22|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416550228-motorola-moto-x-2014-xt-1097-2da-generacion-32gb-nuevo-_JM|S/.
141| Moto X 2da Generacion Motorola 32gb 13 Mpx 4g Libre |899.0||MercadoLíder Gold|Artículo usado|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416779720-moto-x-2da-generacion-motorola-32gb-13-mpx-4g-libre-_JM|S/.
142| Oferta Moto E Xt1021 3g Original Nuevo Libre Celular Android |329.0||MercadoLíder|Artículo nuevo|232|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416666542-oferta-moto-e-xt1021-3g-original-nuevo-libre-celular-android-_JM|S/.
143| Sony Xperia Z3 4g Lte Camara 20.7mp Quadcore 2.5ghz Nuevo !! |1649.0||MercadoLíder Gold|Artículo nuevo|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416519808-sony-xperia-z3-4g-lte-camara-207mp-quadcore-25ghz-nuevo--_JM|S/.
144| Lg Leon 3g Quad Core 1.2ghz 5mp Android Libre Caja Nuevo |429.0||MercadoLíder Gold|Artículo nuevo|26|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416608329-lg-leon-3g-quad-core-12ghz-5mp-android-libre-caja-nuevo-_JM|S/.
145| Oferta Moto G 4g Lte Xt1040 Android Kit Kat Quad Core 1.2ghz |499.0||MercadoLíder Gold|Artículo nuevo|611|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416631614-oferta-moto-g-4g-lte-xt1040-android-kit-kat-quad-core-12ghz-_JM|S/.
146| Moto E 2da Gen Libre 4g 4gb Quad Core 1.2 Libre Usado |299.0||MercadoLíder Gold|Artículo usado|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416782836-moto-e-2da-gen-libre-4g-4gb-quad-core-12-libre-usado-_JM|S/.
147| Iphone 6 16gb 4g Apple Libre Caja Sellada+mica De Vidrio!! |1799.99|||Artículo nuevo|18|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416706093-iphone-6-16gb-4g-apple-libre-caja-selladamica-de-vidrio-_JM|S/.
148| Oferta Huawei P8 16gb 4g 13mp 3gb Ram Octa Core Libre Nuevo |1149.0|||Artículo nuevo|11|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417221824-oferta-huawei-p8-16gb-4g-13mp-3gb-ram-octa-core-libre-nuevo-_JM|S/.
149| Samsung Galaxy Grand Prime 4g 5mpx Selfie+tienda+garantia¡¡ |649.0||MercadoLíder Gold|Artículo nuevo|46|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417176786-samsung-galaxy-grand-prime-4g-5mpx-selfietiendagarantia-_JM|S/.
150| Iphone 4s 8gb Apple Original 8mpx 4g Caja Sellada Libre Tien |569.99|||Artículo nuevo|24|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416564085-iphone-4s-8gb-apple-original-8mpx-4g-caja-sellada-libre-tien-_JM|S/.
151| Sony Xperia E4 Ram 1gb Quad Core 4g Lte Libre 5 Mpx Sellado |469.0||MercadoLíder Gold|Artículo nuevo|63|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417152391-sony-xperia-e4-ram-1gb-quad-core-4g-lte-libre-5-mpx-sellado-_JM|S/.
152| Lg G3 Beat D722p 4g Lte 13mpx Nuevo+vidrio Templado Regalo |659.99||MercadoLíder Gold|Artículo nuevo|11|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417031336-lg-g3-beat-d722p-4g-lte-13mpx-nuevovidrio-templado-regalo-_JM|S/.
153| Moto X Play Xt1563 3ra Generacion Lte 4g 16gb 21mpx Sellado! |1299.99|||Artículo nuevo|12|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416591065-moto-x-play-xt1563-3ra-generacion-lte-4g-16gb-21mpx-sellado-_JM|S/.
154| Sony Xperia Z5 Compact 23mp 4k 32gb Nuevo Libre De Fabrica |1999.99|||Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416658038-sony-xperia-z5-compact-23mp-4k-32gb-nuevo-libre-de-fabrica-_JM|S/.
155| Huawei P8 Lite 4g Octa Core 13mp Libre Garantia+mica Vidrio |719.0|||Artículo nuevo|21|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417272932-huawei-p8-lite-4g-octa-core-13mp-libre-garantiamica-vidrio-_JM|S/.
156| Samsung Galaxy J7 Lte Nuevo Libre Caja Sellada+mica+funda!! |919.99|||Artículo nuevo|52|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416480754-samsung-galaxy-j7-lte-nuevo-libre-caja-selladamicafunda-_JM|S/.
157| Sony Xperia Z3 D6603 4g Lte 16gb 3 Ram 20mp /tienda/garantia |1669.0|||Artículo nuevo|19|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417193137-sony-xperia-z3-d6603-4g-lte-16gb-3-ram-20mp-tiendagarantia-_JM|S/.
158| Samsung Galaxy Note 5 32gb Libres De Fabrica |2379.99|Envío gratis||Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416696336-samsung-galaxy-note-5-32gb-libres-de-fabrica-_JM|S/.
159| Samsung Galaxy J2 4g Lte Duos Libre ,caja Sellada Itelsistem |649.99||MercadoLíder Gold|Artículo nuevo|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416991516-samsung-galaxy-j2-4g-lte-duos-libre-caja-sellada-itelsistem-_JM|S/.
160| Moto E Duos Xt1022 Kit Kat Android 4.4 3g Doble Chip |329.99|Envío gratis||Artículo nuevo|34|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416484314-moto-e-duos-xt1022-kit-kat-android-44-3g-doble-chip-_JM|S/.
161| Samsung Galaxy S6 Edge 32gb Nuevo Libre Fabrica Con Garantia |2099.99|||Artículo nuevo|5|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416928370-samsung-galaxy-s6-edge-32gb-nuevo-libre-fabrica-con-garantia-_JM|S/.
162| Samsung Galaxy S6 Edge G925 Libre 4g Lte 32gb Caja Tienda!!! |2120.0|||Artículo nuevo|20|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417193130-samsung-galaxy-s6-edge-g925-libre-4g-lte-32gb-caja-tienda-_JM|S/.
163| Lg G3 Mini Beat 4g Lte 13mpx Quad Core Libre Semi Nuevo |550.0||MercadoLíder Gold|Artículo usado|50|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416901709-lg-g3-mini-beat-4g-lte-13mpx-quad-core-libre-semi-nuevo-_JM|S/.
164| Oferta Samsung Galaxy S4 Mini Black Edition I9195 4g Lte |699.0||MercadoLíder Gold|Artículo nuevo|106|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416404141-oferta-samsung-galaxy-s4-mini-black-edition-i9195-4g-lte-_JM|S/.
165| Moto E 3g Dual Core 1.2 Libre Semi Nuevo Tambien Dual Sim |249.0||MercadoLíder Gold|Artículo usado|39|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416658513-moto-e-3g-dual-core-12-libre-semi-nuevo-tambien-dual-sim-_JM|S/.
166| Sony Xperia Z2 D6503 Libre 16gb 3gb C/20 Mp + Mica Y Funda |1349.0||MercadoLíder Gold|Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645753-sony-xperia-z2-d6503-libre-16gb-3gb-c20-mp-mica-y-funda-_JM|S/.
167| Oferta Huawei P8 Lite Octa Core 4g Sellado Ram 2gb 13mpx 32g |725.99|||Artículo nuevo|13|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416277875-oferta-huawei-p8-lite-octa-core-4g-sellado-ram-2gb-13mpx-32g-_JM|S/.
168| Samsung Galaxy S5 4g Lte Libre Ram 2gb Quad Core Semi Nuevo |949.0||MercadoLíder Gold|MercadoLibre República Dominicana|80|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416978766-samsung-galaxy-s5-4g-lte-libre-ram-2gb-quad-core-semi-nuevo-_JM|S/.
169| Samsung Galaxy Grand Prime Duos G531 Sellado Itelsistem |679.99||MercadoLíder Gold|Artículo nuevo|19|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417058401-samsung-galaxy-grand-prime-duos-g531-sellado-itelsistem-_JM|S/.
170| Lg G4 Styllus Nuevo En Caja Libre Octa Core+tienda+garantia¡ |889.0||MercadoLíder Gold|Artículo nuevo|18|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416759253-lg-g4-styllus-nuevo-en-caja-libre-octa-coretiendagarantia-_JM|S/.
171| Motorola Moto E Xt1021 Android 4.4 Nuevo Dual Core 1.2ghz |329.0||MercadoLíder Gold|Artículo nuevo|21|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416608299-motorola-moto-e-xt1021-android-44-nuevo-dual-core-12ghz-_JM|S/.
172| Samsung Galaxy S6 Edge 64gb Nuevo Libre Fabrica Con Garantia |2399.99|||Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416039443-samsung-galaxy-s6-edge-64gb-nuevo-libre-fabrica-con-garantia-_JM|S/.
173| Sony Xperia C4 4g 13mpx 2gb Ram 16gb Lollipop Nuevo Tienda |959.0||MercadoLíder|Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417163129-sony-xperia-c4-4g-13mpx-2gb-ram-16gb-lollipop-nuevo-tienda-_JM|S/.
174| Celular Asus Zenfone 2 Ze551ml 4gb Ram 16gb 4g Lte Dual Sim |1099.0||MercadoLíder Gold|Artículo nuevo|9|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416555341-celular-asus-zenfone-2-ze551ml-4gb-ram-16gb-4g-lte-dual-sim-_JM|S/.
175| Celular S6 Octacore Android Koreano Cambio Mica Vidrio |570.0|Envío gratis||Artículo nuevo|8|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417005352-celular-s6-octacore-android-koreano-cambio-mica-vidrio-_JM|S/.
176| Moto G Segunda Generacion Xt1063 16gb Android Kitka |669.99|Envío gratis||Artículo nuevo|28|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416513088-moto-g-segunda-generacion-xt1063-16gb-android-kitka-_JM|S/.
177| Lg G2 D800 4g 32gb 13mp / Libre De Fabrica / Celular En Caja |899.0||MercadoLíder Gold|Artículo nuevo|23|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416565448-lg-g2-d800-4g-32gb-13mp-libre-de-fabrica-celular-en-caja-_JM|S/.
178| Samsung Galaxy J7 16gb Int P,5,5 Hd Cam,13mpandroid 5.0 Loll |920.0||MercadoLíder Gold|Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645744-samsung-galaxy-j7-16gb-int-p55-hd-cam13mpandroid-50-loll-_JM|S/.
179| Motorola Moto E 2 Segunda Generacion 4g Lte Xt1527 8gb Nuevo |399.0||MercadoLíder Gold|Artículo nuevo|15|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416813458-motorola-moto-e-2-segunda-generacion-4g-lte-xt1527-8gb-nuevo-_JM|S/.
180| Lg Magna 8gb 4g Lte 8mp 1.5ghz Quad Core Libre Caja Nuevo |589.0||MercadoLíder Gold|Artículo nuevo|42|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417180818-lg-magna-8gb-4g-lte-8mp-15ghz-quad-core-libre-caja-nuevo-_JM|S/.
181| Samsung Galaxy S6 Edge 4g Lte 64gb 2.1octacore 3gbram 16mpx |2379.99||MercadoLíder Gold|Artículo nuevo|8|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416705619-samsung-galaxy-s6-edge-4g-lte-64gb-21octacore-3gbram-16mpx-_JM|S/.
182| Sony Xperia Z4 4g 20.7mpx 32gb 3gb Ram Octa Core Nuevo/garan |1959.0|||Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416655803-sony-xperia-z4-4g-207mpx-32gb-3gb-ram-octa-core-nuevogaran-_JM|S/.
183| Huawei P8 Lite Octa Core 4g Nuevo Y Libre |850.0||MercadoLíder Gold|Artículo nuevo|19|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416653691-huawei-p8-lite-octa-core-4g-nuevo-y-libre-_JM|S/.
184| Samsung Galaxy J7 Duos Dual Sim 13mp 5mp Flash Nuevo Tienda |949.0||MercadoLíder|Artículo nuevo|5|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416951487-samsung-galaxy-j7-duos-dual-sim-13mp-5mp-flash-nuevo-tienda-_JM|S/.
185| Oferta Lg G3 Stylus 13mpx Quad Core 1.2ghz 5.5 Ram1gb Nuevo |669.0||MercadoLíder Gold|Artículo nuevo|10|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416670168-oferta-lg-g3-stylus-13mpx-quad-core-12ghz-55-ram1gb-nuevo-_JM|S/.
186| Z4 Octa Core Libre 3.1 Ghz 12 Mpx 3gb Ram + Regalos! Oferta! |439.0|Envío gratis||Artículo nuevo|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416779494-z4-octa-core-libre-31-ghz-12-mpx-3gb-ram-regalos-oferta-_JM|S/.
187| Iphone 6s Plus 128gb Libre De Fabrica |3999.99|Envío gratis||Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416759160-iphone-6s-plus-128gb-libre-de-fabrica-_JM|S/.
188| Iphone 6s 64gb 4g Lte A9 Ios9 4.7 Libre Dorado Nuevo/sellado |3199.99||MercadoLíder Gold|Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416637170-iphone-6s-64gb-4g-lte-a9-ios9-47-libre-dorado-nuevosellado-_JM|S/.
189| Apple Iphone 5s 64gb 4g Lte Nuevo En Caja+tienda+garantia¡¡¡ |1899.0||MercadoLíder Gold|Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416901699-apple-iphone-5s-64gb-4g-lte-nuevo-en-cajatiendagarantia-_JM|S/.
190| Huawei Y635 8gb 5mpx, Ram 1gb Quad Core 1.2 Libre Usado |359.0||MercadoLíder Gold|Artículo usado|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416940846-huawei-y635-8gb-5mpx-ram-1gb-quad-core-12-libre-usado-_JM|S/.
191| Huawei P8 4g 13mp 3gb Ram 16gb Octa Core Tienda Garantia/obs |1180.0|||Artículo nuevo|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416820551-huawei-p8-4g-13mp-3gb-ram-16gb-octa-core-tienda-garantiaobs-_JM|S/.
192| Samsung Galaxy J7 16gb Flash 13mpx 4g Libre Octa Core Sellad |919.0||MercadoLíder Gold|Artículo nuevo|5|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416867258-samsung-galaxy-j7-16gb-flash-13mpx-4g-libre-octa-core-sellad-_JM|S/.
