id|titulo|precioOld|precioNew|imagen|link
109|Smartphone Samsung Galaxy S4 i9515 4G LTE 1.6 GHz Android Jelly Bean 2GB 16GB - Negro|1799.00|1299.00|//media.linio.com.pe/p/samsung-0944-2962711-1-product.jpg|/p/smartphone-samsung-galaxy-s4-i9515-4g-lte-16-ghz-android-jelly-bean-2gb-16gb-negro-v9r06b
110|Smartphone Samsung Galaxy S4 Mini Duos I9192 8GB 8MP 4.3'' Desbloqueado - Negro|1699.00|729.00|//media.linio.com.pe/p/samsung-8679-30665-1-product.jpg|/p/smartphone-samsung-galaxy-s4-mini-duos-i9192-8gb-8mp-43-desbloqueado-negro-trn1ms
111|Smartphone Huawei P8 Lite 16GB - Blanco|1799.00|989.00|//media.linio.com.pe/p/huawei-9849-7149341-1-product.jpg|/p/smartphone-huawei-p8-lite-16gb-blanco-n4ug0s
112|LG G4 H815 32G 4G LTE Desbloqueado - Tapa de cuero Negro|3199.00|1779.00|//media.linio.com.pe/p/lg-5709-9185431-1-product.jpg|/p/lg-g4-h815-32g-4g-lte-desbloqueado-tapa-de-cuero-negro-jtrmdh
113|Smartphone Sony Xperia Z3 D6603 16GB 20.7MP Desbloqueado - Negro|2499.00|1739.00|//media.linio.com.pe/p/sony-9794-9728711-1-product.jpg|/p/smartphone-sony-xperia-z3-d6603-16gb-207mp-desbloqueado-negro-jq6bbv
114|Sony Xperia Z2 D6503 16GB 20.7 MP 4G LTE Desbloqueado - Blanco|2799.00|1399.00|//media.linio.com.pe/p/sony-8827-777381-1-product.jpg|/p/sony-xperia-z2-d6503-16gb-207-mp-4g-lte-desbloqueado-blanco-n1b1kx
115|Smartphone Samsung Galaxy S5 G900M 16GB 16MP 5.1'' 4G LTE Desbloqueado - Negro|1900.00|1409.00|//media.linio.com.pe/p/samsung-0979-6243151-1-product.jpg|/p/smartphone-samsung-galaxy-s5-g900m-16gb-16mp-51-4g-lte-desbloqueado-negro-orswyz
116|Huawei Y625 Dual Sim 8MP 5' Quad Core 1.2Ghz Android 4.4 KitKat - Blanco|899.00|499.00|//media.linio.com.pe/p/huawei-5471-6428141-1-product.jpg|/p/huawei-y625-dual-sim-8mp-5-quad-core-12ghz-android-44-kitkat-blanco-oqlxx4
117|HTC One M8 32GB 4UP 4G LTE Desbloqueado - Gris|1999.00|1399.00|//media.linio.com.pe/p/htc-6692-6587141-1-product.jpg|/p/htc-one-m8-32gb-4up-4g-lte-desbloqueado-gris-oq0j1g
118|Apple iPhone 6 Plus 16GB-Negro|5000.00|2359.00|//media.linio.com.pe/p/apple-0426-001529-1-product.jpg|/p/apple-iphone-6-plus-16gb-negro-yq9r2d
119|Smartphone Daewoo SMD-5018A 8GB 5MP Dual Sim - Negro|699.00|499.00|//media.linio.com.pe/p/daewoo-9152-102629-1-product.jpg|/p/smartphone-daewoo-smd-5018a-8gb-5mp-dual-sim-negro-x2qdsj
120|Motorola Moto G 3ra Generación XT1543 Dual Sim 8GB 13MP 5'' 4G LTE Libre de Fábrica- Negro|1500.00|959.00|//media.linio.com.pe/p/motorola-9187-2410741-1-product.jpg|/p/motorola-moto-g-3ra-generacio-n-xt1543-dual-sim-8gb-13mp-5-4g-lte-libre-de-fa-brica-negro-vcq7s2
121|LEOTEC SMARTPHONE ARGON S150B (5.0" IPS FWVGA 854X480-QUAD CORE-8GB-1GB-DUALSIM-CAM 5MP-ANDROID 4.4)|544.00|429.00|//media.linio.com.pe/p/leotec-7971-2951811-1-product.jpg|/p/leotec-smartphone-argon-s150b-50-ips-fwvga-854x480-quad-core-8gb-1gb-dualsim-cam-5mp-android-44--v9qt8l
122|Celular Samsung Galaxy SM-G318ML Ace 4 NEO - Negro|1099.00|349.00|//media.linio.com.pe/p/samsung-1853-2483921-1-product.jpg|/p/celular-samsung-galaxy-sm-g318ml-ace-4-neo-negro-vcppza
123|LG - Smartphone G4 Stylus H635 Liberado - Gris|1599.00|999.00|//media.linio.com.pe/p/lg-4553-2675141-1-product.jpg|/p/lg-smartphone-g4-stylus-h635-liberado-gris-vbkiym
124|Alcatel Idol X + 6043A 5" 13MP 16GB OctaCore 2GHz Desbloqueado - Negro|1600.00|749.00|//media.linio.com.pe/p/alcatel-1636-5814141-1-product.jpg|/p/alcatel-idol-x-6043a-5-13mp-16gb-octacore-2ghz-desbloqueado-negro-qbrn36
125|Advance - Smartphone Hollogram HL4934 8GB 8MP 1GB RAM Desbloqueado - Negro.|489.00|369.00|//media.linio.com.pe/p/advance-4553-9575141-1-product.jpg|/p/advance-smartphone-hollogram-hl4934-8gb-8mp-1gb-ram-desbloqueado-negro-jrej3y
126|Smartphone Motorola Moto G 2014 xt1068 2da Generación 8GB 8MP Dual Sim - Blanco|1399.00|629.00|//media.linio.com.pe/p/motorola-1230-6895031-1-product.jpg|/p/smartphone-motorola-moto-g-2014-xt1068-2da-generacio-n-8gb-8mp-dual-sim-blanco-oo8hh7
127|Alcatel One Touch Fierce 7024w 5MP 4.5" 4GB + Mica + Funda Desbloqueado - Plomo|599.00|399.90|//media.linio.com.pe/p/alcatel-3153-9319121-1-product.jpg|/p/alcatel-one-touch-fierce-7024w-5mp-45-4gb-mica-funda-desbloqueado-plomo-jslba4
128|Smartphone Motorola Moto E 2da Generación XT1527 4G Android Lollipop 5.0 8GB 5MP-Negro|670.00|439.00|//media.linio.com.pe/p/motorola-8226-0293151-1-product.jpg|/p/smartphone-motorola-moto-e-2da-generacio-n-xt1527-4g-android-lollipop-50-8gb-5mp-negro-yp0zw9
129|Smartphone Samsung Galaxy S6 Edge SM-G925I 32GB 16MP Desbloqueado - Verde.|3299.00|2149.00|//media.linio.com.pe/p/samsung-1752-8771331-1-product.jpg|/p/smartphone-samsung-galaxy-s6-edge-sm-g925i-32gb-16mp-desbloqueado-verde-ldqo1r
130|Smartphone Samsung Galaxy Core Prime 8GB 5MP 4G LTE Dual SIM-Gris|850.00|539.00|//media.linio.com.pe/p/samsung-5997-5129541-1-product.jpg|/p/smartphone-samsung-galaxy-core-prime-8gb-5mp-4g-lte-dual-sim-gris-qfwplc
131|Yezz Celular Fashion F10 1.3MP Desbloqueado QWERTY - Rosado|119.00|90.00|//media.linio.com.pe/p/yezz-0061-9890421-1-product.jpg|/p/yezz-celular-fashion-f10-13mp-desbloqueado-qwerty-rosado-jplozo
132|Alcatel Pop S3 Quad Core 4GB 5MP 4GLte - Blanco + 5 Carcasas de regalo|440.00|318.00|//media.linio.com.pe/p/alcatel-1568-7714141-1-product.jpg|/p/alcatel-pop-s3-quad-core-4gb-5mp-4glte-blanco-5-carcasas-de-regalo-n1adpe
133|Apple iPhone 6s 16GB-Plateado|3800.00|2799.00|//media.linio.com.pe/p/apple-3256-8917831-1-product.jpg|/p/apple-iphone-6s-16gb-plateado-lcilob
134|Smartphone LG JOY H222G  4GB Desbloqueado-Negro|459.00|339.00|//media.linio.com.pe/p/lg-7752-4066141-1-product.jpg|/p/smartphone-lg-joy-h222g-4gb-desbloqueado-negro-s42eu8
135|Smartphone Alcatel C3 POP 4033E Dual SIM 4GB 5 MP Desbloqueado - Negro|399.00|279.00|//media.linio.com.pe/p/alcatel-1960-751202-1-product.jpg|/p/smartphone-alcatel-c3-pop-4033e-dual-sim-4gb-5-mp-desbloqueado-negro-n2jnc4
136|Huawei P8 Gra-l09 16 GB 3G de RAM 13 MP Octa-Core 4G LTE Desbloqueado|1699.00|1489.00|//media.linio.com.pe/p/huawei-7428-9659641-1-product.jpg|/p/huawei-p8-gra-l09-16-gb-3g-de-ram-13-mp-octa-core-4g-lte-desbloqueado-jqrxuq
137|Samsung Galaxy Note 5 4G LTE 32GB 16MP Desbloqueado - Blanco|4999.00|2489.00|//media.linio.com.pe/p/samsung-5381-6125441-1-product.jpg|/p/samsung-galaxy-note-5-4g-lte-32gb-16mp-desbloqueado-blanco-osdnwg
138|Huawei Ascend Y520 Dual Sim 5MP 4.5' Doble Núcleo 1.3GHz Android 4.4 KitKat - Negro|800.00|349.00|//media.linio.com.pe/p/huawei-7608-4172151-1-product.jpg|/p/huawei-ascend-y520-dual-sim-5mp-45-doble-nu-cleo-13ghz-android-44-kitkat-negro-s3h2b9
139|Samsung Galaxy S6 Edge SM-G925I 64GB 16MP Desbloqueado - Negro|3899.00|2499.00|//media.linio.com.pe/p/samsung-8246-5913031-1-product.jpg|/p/samsung-galaxy-s6-edge-sm-g925i-64gb-16mp-desbloqueado-negro-qb6fyz
140|Smartphone Motorola Moto E 2015 4G LTE (XT1527) 4.5'', 5MP, 8GB DESBLOQUEADO - NEGRO|750.00|549.00|//media.linio.com.pe/p/motorola-5647-7407021-1-product.jpg|/p/smartphone-motorola-moto-e-2015-4g-lte-xt1527-45-5mp-8gb-desbloqueado-negro-n32txi
141|Sony Xperia M4 AQUA E2306 4G LTE 16GB - Blanco|1799.00|1048.00|//media.linio.com.pe/p/sony-9722-8608331-1-product.jpg|/p/sony-xperia-m4-aqua-e2306-4g-lte-16gb-blanco-lebyb1
142|HTC One M8 32GB 4G LTE Para Windows Desbloqueado Sellado - Gris Metálico|3479.00|1339.99|//media.linio.com.pe/p/htc-5590-858619-1-product.jpg|/p/htc-one-m8-32gb-4g-lte-para-windows-desbloqueado-sellado-gris-meta-lico-lezzzb
143|Apple iPhone 5s 16GB-Dorado|2199.00|1689.90|//media.linio.com.pe/p/apple-3652-9724921-1-product.jpg|/p/apple-iphone-5s-16gb-dorado-jq5yze
144|LG L60 DUAL SIM -  CAMARA DE 5 mpx + FLASH - NEGRO|600.00|339.00|//media.linio.com.pe/p/lg-3046-8266431-1-product.jpg|/p/lg-l60-dual-sim-camara-de-5-mpx-flash-negro-lgpii9
145|Smartphone LG G3 Stylus D690 Dual Sim 8gb 13Mpx Desbloqueado Color Dorado|1149.00|779.00|//media.linio.com.pe/p/lg-8250-7567831-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mpx-desbloqueado-color-dorado-n2fojt
146|Altron - Reloj Fitness - Celeste|199.00|69.00|//media.linio.com.pe/p/altron-7192-0020711-1-product.jpg|/p/altron-reloj-fitness-celeste-yq6n6j
147|Smartphone Leotec Titanium S155B 8GB 8MP Dual Sim Desbloqueado - Negro|718.00|569.00|//media.linio.com.pe/p/leotec-4055-8261811-1-product.jpg|/p/smartphone-leotec-titanium-s155b-8gb-8mp-dual-sim-desbloqueado-negro-lgori3
148|Apple iPhone 4S iOS 5 8GB 8MP Desbloqueado - Negro|1499.99|699.99|//media.linio.com.pe/p/apple-6029-911519-1-product.jpg|/p/apple-iphone-4s-ios-5-8gb-8mp-desbloqueado-negro-jtueqd
149|Smartphone LG G4 STYLUS DUAL SIM-13MPX-5.7 pulgadas - Gris|1599.00|1019.00|//media.linio.com.pe/p/lg-1420-6082241-1-product.jpg|/p/smartphone-lg-g4-stylus-dual-sim-13mpx-57-pulgadas-gris-oszl7g
150|Motorola Moto X Play XT1563 4G, LTE,21MPX DESBLOQUEADO COLOR NEGRO|2499.00|1549.00|//media.linio.com.pe/p/motorola-1698-2802841-1-product.jpg|/p/motorola-moto-x-play-xt1563-4g-lte-21mpx-desbloqueado-color-negro-vac83w
151|Sony Xperia Z5 Premiun E6883 Dual Sim 4G LTE Libre de Fábrica - Negro|3900.00|2949.00|//media.linio.com.pe/p/sony-6548-0373151-1-product.jpg|/p/sony-xperia-z5-premiun-e6883-dual-sim-4g-lte-libre-de-fa-brica-negro-yofkb1
152|Huawei P8 Lite - 16GB - 13MP - 5'' - 4G LTE - Dual Sim Desbloqueado- Negro|1999.00|949.00|//media.linio.com.pe/p/huawei-9187-1410741-1-product.jpg|/p/huawei-p8-lite-16gb-13mp-5-4g-lte-dual-sim-desbloqueado-negro-x09k9u
153|Samsung Galaxy S5 G900A 16GB 16MP 5.1'' 4G LTE Desbloqueado - Negro + Lámina de Vidrio Templado - Gratis|1999.00|1399.00|//media.linio.com.pe/p/samsung-5547-9055031-1-product.jpg|/p/samsung-galaxy-s5-g900a-16gb-16mp-51-4g-lte-desbloqueado-negro-la-mina-de-vidrio-templado-gratis-judwv7
154|Smartphone LG Leon 8GB 8MP 4.5'' 4G LTE Desbloqueado - Negro|699.00|549.00|//media.linio.com.pe/p/lg-5190-7857631-1-product.jpg|/p/smartphone-lg-leon-8gb-8mp-45-4g-lte-desbloqueado-negro-n0nt6b
155|Apple iPhone 5s 16GB-Plata|2199.00|1629.90|//media.linio.com.pe/p/apple-9687-6882611-1-product.jpg|/p/apple-iphone-5s-16gb-plata-oo79i7
156|Apple iPhone 6s 64GB-Dorado|4199.00|3399.00|//media.linio.com.pe/p/apple-1207-1027831-1-product.jpg|/p/apple-iphone-6s-64gb-dorado-x2mxkh
157|Apple iPhone 6s 16GB-Dorado|3000.00|2800.00|//media.linio.com.pe/p/apple-8373-7917831-1-product.jpg|/p/apple-iphone-6s-16gb-dorado-n01y63
158|Smartphone Sony Xperia M4 AQUA E2306 16GB 13MP 4G LTE Desbloqueado - Blanco|1699.00|979.00|//media.linio.com.pe/p/sony-8550-7546331-1-product.jpg|/p/smartphone-sony-xperia-m4-aqua-e2306-16gb-13mp-4g-lte-desbloqueado-blanco-n2grx1
159|Smartphone LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Negro|1200.00|759.00|//media.linio.com.pe/p/lg-5745-9692331-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-negro-jqsqdf
160|Smartphone Blackberry Q10 RFL111LW 16GB 8MP 3.1'' Desbloqueado - Blanco|1399.00|689.00|//media.linio.com.pe/p/blackberry-7951-2596331-1-product.jpg|/p/smartphone-blackberry-q10-rfl111lw-16gb-8mp-31-desbloqueado-blanco-vc5icj
161|Smartphone Sony Xperia C4 16GB 13MP 5.5'' Desbloqueado - BLANCO|1888.00|1059.00|//media.linio.com.pe/p/sonyxperia-5768-3163151-1-product.jpg|/p/smartphone-sony-xperia-c4-16gb-13mp-55-desbloqueado-blanco-tr0e1j
162|Samsung Galaxy S6 32GB 16MP-Oro|3800.00|1959.00|//media.linio.com.pe/p/samsung-2109-9969731-1-product.jpg|/p/samsung-galaxy-s6-32gb-16mp-oro-jozfbd
163|Smartphone LG G3 Stylus D693 Dual Sim 8GB 13MP Desbloqueado - Negro|1600.00|769.99|//media.linio.com.pe/p/lg-0509-9218331-1-product.jpg|/p/smartphone-lg-g3-stylus-d693-dual-sim-8gb-13mp-desbloqueado-negro-jt6c83
164|Apple iPhone 6s Plus 128GB-Dorado|4999.99|4299.00|//media.linio.com.pe/p/apple-9099-6207241-1-product.jpg|/p/apple-iphone-6s-plus-128gb-dorado-orsm78
165|Smartphone Doogee Dagger DG550 Desbloqueado Blanco|1199.99|529.99|//media.linio.com.pe/p/doogee-5078-6268241-1-product.jpg|/p/smartphone-doogee-dagger-dg550-desbloqueado-blanco-orslds
166|Smartphone Doogee Leo DG280 Desbloqueado Rojo|479.99|289.99|//media.linio.com.pe/p/doogee-5076-0368241-1-product.jpg|/p/smartphone-doogee-leo-dg280-desbloqueado-rojo-yof8qo
167|Iphone 5C Desbloqueado 16GB - Color Celeste|1999.00|1349.00|//media.linio.com.pe/p/apple-0727-9387811-1-product.jpg|/p/iphone-5c-desbloqueado-16gb-color-celeste-jsjurb
168|Apple iPhone 6 Plus 64GB-Dorado|3759.00|2999.00|//media.linio.com.pe/p/apple-1291-0539341-1-product.jpg|/p/apple-iphone-6-plus-64gb-dorado-yn852e
169|Samsung Galaxy S6 Edge SM-G925I 32GB 16MP Desbloqueado - Blanco|3199.00|2149.00|//media.linio.com.pe/p/samsung-0807-3960331-1-product.jpg|/p/samsung-galaxy-s6-edge-sm-g925i-32gb-16mp-desbloqueado-blanco-tm8k35
170|Huawei -  P8 GRA-L09 16GB 4G LTE 13MP  Ram 3GB Desbloqueado - Gris|1800.00|1479.99|//media.linio.com.pe/p/huawei-5087-7410241-1-product.jpg|/p/huawei-p8-gra-l09-16gb-4g-lte-13mp-ram-3gb-desbloqueado-gris-n32jw2
171|Smartphone Huawei Ascend P7 Android 4.4.2 16GB 13MP 4G LTE Desbloqueado - Blanco|1600.00|1500.00|//media.linio.com.pe/p/huawei-3072-538029-1-product.jpg|/p/smartphone-huawei-ascend-p7-android-442-16gb-13mp-4g-lte-desbloqueado-blanco-qestl3
172|Smartphone Blackberry Z30 STA 100-5 16GB 8MP Desbloqueado - Negro|2149.99|1399.99|//media.linio.com.pe/p/blackberry-8018-501809-1-product.jpg|/p/smartphone-blackberry-z30-sta-100-5-16gb-8mp-desbloqueado-negro-qgldpp
173|Samsung Galaxy Grand Prime G530H Duos Dual Sim 8GB 8MP  - Negro|1400.00|698.99|//media.linio.com.pe/p/samsung-1286-9303811-1-product.jpg|/p/samsung-galaxy-grand-prime-g530h-duos-dual-sim-8gb-8mp-negro-jsjxwn
174|Sony Xperia Z1 Compact D5503 16GB 20.7MP 4G LTE -  EQUIPO SOLO PARA BITEL - Negro|1800.00|949.00|//media.linio.com.pe/p/sony-9531-1739121-1-product.jpg|/p/sony-xperia-z1-compact-d5503-16gb-207mp-4g-lte-equipo-solo-para-bitel-negro-wyicso
175|Huawei P8 Lite - 16GB - 13MP - 5'' - 4G LTE - Dual Sim Desbloqueado- Blanco|1599.00|949.00|//media.linio.com.pe/p/huawei-2407-0312841-1-product.jpg|/p/huawei-p8-lite-16gb-13mp-5-4g-lte-dual-sim-desbloqueado-blanco-yoe342
176|Samsung - Galaxy E7  4G LTE, 5.5'' - BLANCO + VIDRIO TEMPLADO|1399.00|1050.00|//media.linio.com.pe/p/samsung-5576-1909921-1-product.jpg|/p/samsung-galaxy-e7-4g-lte-55-blanco-vidrio-templado-wx9rvq
177|Smartphone HTC M9 32 GB 4G LTE Desbloqueado - Gris|2519.00|1989.00|//media.linio.com.pe/p/htc-8337-8197141-1-product.jpg|/p/smartphone-htc-m9-32-gb-4g-lte-desbloqueado-gris-lhbkgq
178|Huawei Ascend Mate7 16GB 13MP 4G LTE Equipo de claro - Desbloqueado - BLANCO + LAMINA MATE|2300.00|1429.00|//media.linio.com.pe/p/huawei-9642-0901711-1-product.jpg|/p/huawei-ascend-mate7-16gb-13mp-4g-lte-equipo-de-claro-desbloqueado-blanco-lamina-mate-yktpzb
179|Teléfono Celular Own F2020D 3.5" 2MP Radio FM TV Analógica - Negro|250.00|158.00|//media.linio.com.pe/p/own-2470-7289921-1-product.jpg|/p/tele-fono-celular-own-f2020d-35-2mp-radio-fm-tv-analo-gica-negro-n47q3a
180|Smartphone LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Negro|1200.00|769.99|//media.linio.com.pe/p/lg-6712-8146141-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-negro-lhbl9w
181|Apple iPhone 6 Plus 16GB-Dorado|3699.00|2539.00|//media.linio.com.pe/p/apple-2313-4555031-1-product.jpg|/p/apple-iphone-6-plus-16gb-dorado-s13hb7
182|Smartphone Sony Xperia M2 D2302 8GB 8MP 4.8" Dual Sim Desbloqueado - Negro|999.00|669.00|//media.linio.com.pe/p/sony-2779-4306921-1-product.jpg|/p/smartphone-sony-xperia-m2-d2302-8gb-8mp-48-dual-sim-desbloqueado-negro-s28ece
183|Celular Samsung Galaxy S5 mini 16GB-Negro|1599.00|1298.00|//media.linio.com.pe/p/samsung-8887-8626711-1-product.jpg|/p/celular-samsung-galaxy-s5-mini-16gb-negro-leb4yz
184|Sony Xperia M5 16gb,3GB de Ram, 21.5 MP, 4G LTE, Desbloqueado - Negro|1799.00|1619.00|//media.linio.com.pe/p/sonyxperia-1363-6951151-1-product.jpg|/p/sony-xperia-m5-16gb-3gb-de-ram-215-mp-4g-lte-desbloqueado-negro-onmx9t
185|Smartphone Smatphone Samsung Galaxy S6 32GB-Blanco Perla|2699.00|1989.00|//media.linio.com.pe/p/samsung-0062-9933431-1-product.jpg|/p/smartphone-smatphone-samsung-galaxy-s6-32gb-blanco-perla-jp0747
186|SONY - Xperia M2 Aqua (D2406) 4G LTE 4.8'' 8MP 8GB DESBLOQUEADO - negro|1500.00|699.00|//media.linio.com.pe/p/sony-2925-2772221-1-product.jpg|/p/sony-xperia-m2-aqua-d2406-4g-lte-48-8mp-8gb-desbloqueado-negro-vayxyg
187|Smartphone HTC One M8 5'' Snapdragon 801 Quad-Core Android 4.4 KitKat 32 GB - Gris|1999.00|1649.00|//media.linio.com.pe/p/htc-8485-7662711-1-product.jpg|/p/smartphone-htc-one-m8-5-snapdragon-801-quad-core-android-44-kitkat-32-gb-gris-n1ukir
188|Apple iPhone 5S 16GB 8MP 4G LTE Desbloqueado - Gris Espacial|1899.00|1589.00|//media.linio.com.pe/p/apple-3968-787219-1-product.jpg|/p/apple-iphone-5s-16gb-8mp-4g-lte-desbloqueado-gris-espacial-n0r4r5
189|Smartphone Nokia Lumia 635 8GB 5MP 3G Desbloqueado - Negro||699.00|//media.linio.com.pe/p/nokia-3325-303429-1-product.jpg|/p/smartphone-nokia-lumia-635-8gb-5mp-3g-desbloqueado-negro-trnqc9
190|Smartphone Samsung Galaxy J5 Duos J500M 8GB 13MP 5'' 4G LTE Desbloqueado - Blanco|1179.00|949.00|//media.linio.com.pe/p/samsung-4096-7937331-1-product.jpg|/p/smartphone-samsung-galaxy-j5-duos-j500m-8gb-13mp-5-4g-lte-desbloqueado-blanco-n030qf
191|Smartphone Samsung Galaxy E5 SM-E500H 5" 8MP 16GB Desbloqueado - Blanco|1500.00|919.00|//media.linio.com.pe/p/samsung-5681-2507021-1-product.jpg|/p/smartphone-samsung-galaxy-e5-sm-e500h-5-8mp-16gb-desbloqueado-blanco-vc64sm
192|Smartphone LG G3 STYLUS D690 DUAL SIM 13mp - Blanco|949.00|769.00|//media.linio.com.pe/p/lg-moviles-9866-6076331-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-dual-sim-13mp-blanco-oszaev
193|Samsung Galaxy A3 a300M 8mpx-16gb-nuevo en caja- desbloqueado negro|999.00|899.00|//media.linio.com.pe/p/samsung-7932-1347811-1-product.jpg|/p/samsung-galaxy-a3-a300m-8mpx-16gb-nuevo-en-caja-desbloqueado-negro-x0umqn
194|Samsung Galaxy A300m - 4g - 8mp - 16gb - Quad Core - Desbloqueado - Blanco|1250.00|879.00|//media.linio.com.pe/p/samsung-2848-5620441-1-product.jpg|/p/samsung-galaxy-a300m-4g-8mp-16gb-quad-core-desbloqueado-blanco-qcxy88
195|Iphone 4S 8GB 8MP Desbloqueado - Negro|1300.00|699.00|//media.linio.com.pe/p/apple-6668-7471641-1-product.jpg|/p/iphone-4s-8gb-8mp-desbloqueado-negro-n31o7i
196|Samsung Galaxy S6 Edge Plus de 32GB 16MP - Azul|4199.99|2744.99|//media.linio.com.pe/p/samsung-7678-1485431-1-product.jpg|/p/samsung-galaxy-s6-edge-plus-de-32gb-16mp-azul-x0a3id
197|Intense Devices - SmartWatch SwS401 Bluetooth - Blanco||250.00|//media.linio.com.pe/p/intense-devices-3907-5660031-1-product.jpg|/p/intense-devices-smartwatch-sws401-bluetooth-blanco-qcyt29
198|Lg G4 Beat - Pantalla 5.2" FullHD OCTACore  13MP + 5MP frontal 8GB 1.5GbRAM - Dorado|1699.00|1045.00|//media.linio.com.pe/p/lg-4109-0692151-1-product.jpg|/p/lg-g4-beat-pantalla-52-fullhd-octacore-13mp-5mp-frontal-8gb-15gbram-dorado-ymna8x
199|Smartphone LG G4 H815 32G 4G LTE Desbloqueado - Tapa de cuero Negro|3100.00|1699.00|//media.linio.com.pe/p/lg-0490-1259541-1-product.jpg|/p/smartphone-lg-g4-h815-32g-4g-lte-desbloqueado-tapa-de-cuero-negro-x1gnxu
200|Smartphone Samsung Galaxy J5 4G lte 8GB 13MP 5''  Desbloqueado - Negro|1200.00|845.00|//media.linio.com.pe/p/samsung-1419-2182241-1-product.jpg|/p/smartphone-samsung-galaxy-j5-4g-lte-8gb-13mp-5-desbloqueado-negro-vejjks
201|Generico - Audifono Bluethooth HBS 730 Universsal -  Negro|179.00|119.00|//media.linio.com.pe/p/generico-3368-7858611-1-product.jpg|/p/generico-audifono-bluethooth-hbs-730-universsal-negro-n0nsel
202|Motorola - Moto G 3ra Tercera Generacion xt1542 16GB 13MP 4G LTE- Negro|1600.00|939.00|//media.linio.com.pe/p/motorola-4133-4159541-1-product.jpg|/p/motorola-moto-g-3ra-tercera-generacion-xt1542-16gb-13mp-4g-lte-negro-s3g22a
203|Smartphone Sony Xperia M2 Desbloqueado D2306 - Negro|999.00|899.00|//media.linio.com.pe/p/sony-6887-0228611-1-product.jpg|/p/smartphone-sony-xperia-m2-desbloqueado-d2306-negro-yoztij
204|Alcatel Onetouch Pixi 3 4GB 5MP 3.5'' - Blanco|300.00|239.40|//media.linio.com.pe/p/alcatel-9666-9964041-1-product.jpg|/p/alcatel-onetouch-pixi-3-4gb-5mp-35-blanco-jp116o
205|Phablet Smartphone  Neuimage NIM-600Q Quad Core 8GB 1GB Dual SIM - Negro|599.00|329.00|//media.linio.com.pe/p/generic-5631-3068711-1-product.jpg|/p/phablet-smartphone-neuimage-nim-600q-quad-core-8gb-1gb-dual-sim-negro-trkfhv
206|Smartphone Samsung Galaxy S5 SM G900m 16GB 16MP LTE Desbloqueado + Lámina de Vidrio Templado - Negro/Transparente|1899.00|1390.00|//media.linio.com.pe/p/samsung-2606-6916711-1-product.jpg|/p/smartphone-samsung-galaxy-s5-sm-g900m-16gb-16mp-lte-desbloqueado-la-mina-de-vidrio-templado-negro-transparente-onlj5h
207|Samsung Galaxy  J700 Duos 16 GB 13MP 5.5" 4G LTE Desbloqueado - Negro|1289.00|929.00|//media.linio.com.pe/p/samsung-7801-6066141-1-product.jpg|/p/samsung-galaxy-j700-duos-16-gb-13mp-55-4g-lte-desbloqueado-negro-oszpuo
208|Smartphone Samsung Galaxy J7 J700M  16GB 13MP 5.5'' Desbloqueado - Negro|1744.99|1027.99|//media.linio.com.pe/p/samsung-9607-0266141-1-product.jpg|/p/smartphone-samsung-galaxy-j7-j700m-16gb-13mp-55-desbloqueado-negro-yp0xls
209|SKY - 4.0 4G 5MP Desbloqueado - Azul|399.00|249.00|//media.linio.com.pe/p/sky-9967-3402441-1-product.jpg|/p/sky-40-4g-5mp-desbloqueado-azul-tp7gwc
210|Smartphone Samsung Galaxy S6 Edge Plus 32GB-Oro Platino|3999.00|2699.00|//media.linio.com.pe/p/samsung-3387-5970731-1-product.jpg|/p/smartphone-samsung-galaxy-s6-edge-plus-32gb-oro-platino-qb5087
211|Smartphone Samsung A5 Dual Sim 2GB RAM 16Gb interno - Blanco|2100.00|1199.00|//media.linio.com.pe/p/samsung-3572-9863831-1-product.jpg|/p/smartphone-samsung-a5-dual-sim-2gb-ram-16gb-interno-blanco-jpkru1
212|Smartphone Apple iPhone 5S 16GB 8MP 4G LTE Desbloqueado - Gris Espacial|2100.00|1559.99|//media.linio.com.pe/p/apple-8386-5268711-1-product.jpg|/p/smartphone-apple-iphone-5s-16gb-8mp-4g-lte-desbloqueado-gris-espacial-qfavar
213|Smartphone Sony Xperia Z3 D6603 5.2" 20.7MP Desbloqueado - Negro|1999.00|1769.00|//media.linio.com.pe/p/sony-1017-7667711-1-product.jpg|/p/smartphone-sony-xperia-z3-d6603-52-207mp-desbloqueado-negro-n1ugnv
214|Smartphone Sony Xperia Z2A D6563 5'' Android v4.4 20.7MP - Desbloqueado Negro|1800.00|1450.00|//media.linio.com.pe/p/sonyxperia-0992-9538911-1-product.jpg|/p/smartphone-sony-xperia-z2a-d6563-5-android-v44-207mp-desbloqueado-negro-jrcr3l
215|LG L20 4GB 2MP 3'' Desbloqueado - Negro|289.00|179.00|//media.linio.com.pe/p/lg-0978-4243151-1-product.jpg|/p/lg-l20-4gb-2mp-3-desbloqueado-negro-s2vlyj
