id|origen|titulo|link|precio|moneda|monedaSimbolo|condicion|imagen|preciOld
95|li|Sony Xperia Z3 Compact 16 GB-Blanco|/p/sony-xperia-z3-compact-16-gb-blanco-jp1qo9|1399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-9844-993171-1-product.jpg|2209.00
96|li|Apple iPhone 6s 64GB-Gris Espacial|/p/apple-iphone-6s-64gb-gris-espacial-trk8kx|3275.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-1570-3027831-1-product.jpg|3899.99
97|li|Samsung Galaxy S5 4G LTE - 16MPX Video UltraHD 4K 16GB Android 5 + 02regalos - Negro|/p/samsung-galaxy-s5-4g-lte-16mpx-video-ultrahd-4k-16gb-android-5-02regalos-negro-jt6vi7|1490.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-2489-9223151-1-product.jpg|2700.00
98|li|SONY XPERIA Z5 COMPACT E5823 4G LTE - NEGRO|/p/sony-xperia-z5-compact-e5823-4g-lte-negro-yoepgi|2149.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-9657-0353541-1-product.jpg|2899.00
99|li|LG Leon 8GB 8MP 4.5''  Desbloqueado - Negro|/p/lg-leon-8gb-8mp-45-desbloqueado-negro-tnzrjt|509.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-6988-3661831-1-product.jpg|999.00
100|li|Samsung Galaxy J7 J700M 4G, 16GB,13PMX,DESBLOQUEADO  DORADO|/p/samsung-galaxy-j7-j700m-4g-16gb-13pmx-desbloqueado-dorado-lfiaxy|1029.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1709-8472641-1-product.jpg|1799.00
101|li|Smartphone Apple iPhone 5s 16GB Desbloqueado - space gray|/p/smartphone-apple-iphone-5s-16gb-desbloqueado-space-gray-vf44b9|1549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-4651-2092611-1-product.jpg|1999.00
102|li|Smartphone Samsung Galaxy S6 Edge Plus 32GB-Negro Zafiro|/p/smartphone-samsung-galaxy-s6-edge-plus-32gb-negro-zafiro-wxwdwp|2599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3267-1824431-1-product.jpg|3800.00
103|li|Samsung Galaxy J7  4G LTE 16GB 13MP 5.5'' Desbloqueado - Dorado|/p/samsung-galaxy-j7-4g-lte-16gb-13mp-55-desbloqueado-dorado-jqsjfe|1049.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-6087-9691441-1-product.jpg|1800.00
104|li|Smartphone Motorola Moto E 2da Generación XT1527 4G Android Lollipop 5.0 8GB 5MP-Negro|/p/smartphone-motorola-moto-e-2da-generacio-n-xt1527-4g-android-lollipop-50-8gb-5mp-negro-yp0zw9|439.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-8226-0293151-1-product.jpg|670.00
105|li|Apple iPhone 6s Plus 128GB-Gris Espacial|/p/apple-iphone-6s-plus-128gb-gris-espacial-jtrx6m|4299.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9480-9171341-1-product.jpg|5100.00
106|li|Smartphone Huawei P8 Lite 16GB - Blanco|/p/smartphone-huawei-p8-lite-16gb-blanco-n4ug0s|989.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-9849-7149341-1-product.jpg|1799.00
107|li|LG G4 H815 32G 4G LTE Desbloqueado - Tapa de cuero Negro|/p/lg-g4-h815-32g-4g-lte-desbloqueado-tapa-de-cuero-negro-jtrmdh|1779.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-5709-9185431-1-product.jpg|3199.00
108|li|Smartphone Sony Xperia Z3 D6603 16GB 20.7MP Desbloqueado - Negro|/p/smartphone-sony-xperia-z3-d6603-16gb-207mp-desbloqueado-negro-jq6bbv|1739.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-9794-9728711-1-product.jpg|2499.00
109|li|Sony Xperia Z2 D6503 16GB 20.7 MP 4G LTE Desbloqueado - Blanco|/p/sony-xperia-z2-d6503-16gb-207-mp-4g-lte-desbloqueado-blanco-n1b1kx|1399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-8827-777381-1-product.jpg|2799.00
110|li|Smartphone Samsung Galaxy S4 i9515 4G LTE 1.6 GHz Android Jelly Bean 2GB 16GB - Negro|/p/smartphone-samsung-galaxy-s4-i9515-4g-lte-16-ghz-android-jelly-bean-2gb-16gb-negro-v9r06b|1299.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0944-2962711-1-product.jpg|1799.00
111|li|Smartphone Samsung Galaxy S4 Mini Duos I9192 8GB 8MP 4.3'' Desbloqueado - Negro|/p/smartphone-samsung-galaxy-s4-mini-duos-i9192-8gb-8mp-43-desbloqueado-negro-trn1ms|729.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8679-30665-1-product.jpg|1699.00
112|li|Huawei Y625 Dual Sim 8MP 5' Quad Core 1.2Ghz Android 4.4 KitKat - Blanco|/p/huawei-y625-dual-sim-8mp-5-quad-core-12ghz-android-44-kitkat-blanco-oqlxx4|499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-5471-6428141-1-product.jpg|899.00
113|li|Smartphone Samsung Galaxy S5 G900M 16GB 16MP 5.1'' 4G LTE Desbloqueado - Negro|/p/smartphone-samsung-galaxy-s5-g900m-16gb-16mp-51-4g-lte-desbloqueado-negro-orswyz|1409.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0979-6243151-1-product.jpg|1900.00
114|li|Apple iPhone 6 Plus 16GB-Negro|/p/apple-iphone-6-plus-16gb-negro-yq9r2d|2359.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-0426-001529-1-product.jpg|5000.00
115|li|Motorola Moto G 3ra Generación XT1543 Dual Sim 8GB 13MP 5'' 4G LTE Libre de Fábrica- Negro|/p/motorola-moto-g-3ra-generacio-n-xt1543-dual-sim-8gb-13mp-5-4g-lte-libre-de-fa-brica-negro-vcq7s2|959.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-9187-2410741-1-product.jpg|1500.00
116|li|Apple iPhone 4S 8GB 8MP Desbloqueado - Negro.|/p/apple-iphone-4s-8gb-8mp-desbloqueado-negro-js0prz|749.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-8710-940081-1-product.jpg|1200.00
117|li|HTC One M8 32GB 4UP 4G LTE Desbloqueado - Gris|/p/htc-one-m8-32gb-4up-4g-lte-desbloqueado-gris-oq0j1g|1399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/htc-6692-6587141-1-product.jpg|1999.00
118|li|Smartphone Daewoo SMD-5018A 8GB 5MP Dual Sim - Negro|/p/smartphone-daewoo-smd-5018a-8gb-5mp-dual-sim-negro-x2qdsj|499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/daewoo-9152-102629-1-product.jpg|699.00
119|li|LEOTEC SMARTPHONE ARGON S150B (5.0" IPS FWVGA 854X480-QUAD CORE-8GB-1GB-DUALSIM-CAM 5MP-ANDROID 4.4)|/p/leotec-smartphone-argon-s150b-50-ips-fwvga-854x480-quad-core-8gb-1gb-dualsim-cam-5mp-android-44--v9qt8l|429.00|Sol|S/.|nuevo|//media.linio.com.pe/p/leotec-7971-2951811-1-product.jpg|544.00
120|li|LG - Smartphone G4 Stylus H635 Liberado - Gris|/p/lg-smartphone-g4-stylus-h635-liberado-gris-vbkiym|999.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-4553-2675141-1-product.jpg|1599.00
121|li|Alcatel Idol X + 6043A 5" 13MP 16GB OctaCore 2GHz Desbloqueado - Negro|/p/alcatel-idol-x-6043a-5-13mp-16gb-octacore-2ghz-desbloqueado-negro-qbrn36|749.00|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-1636-5814141-1-product.jpg|1600.00
122|li|Celular Samsung Galaxy SM-G318ML Ace 4 NEO - Negro|/p/celular-samsung-galaxy-sm-g318ml-ace-4-neo-negro-vcppza|349.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1853-2483921-1-product.jpg|1099.00
123|li|Advance - Smartphone Hollogram HL4934 8GB 8MP 1GB RAM Desbloqueado - Negro.|/p/advance-smartphone-hollogram-hl4934-8gb-8mp-1gb-ram-desbloqueado-negro-jrej3y|369.00|Sol|S/.|nuevo|//media.linio.com.pe/p/advance-4553-9575141-1-product.jpg|489.00
124|li|Alcatel One Touch Fierce 7024w 5MP 4.5" 4GB + Mica + Funda Desbloqueado - Plomo|/p/alcatel-one-touch-fierce-7024w-5mp-45-4gb-mica-funda-desbloqueado-plomo-jslba4|399.90|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-3153-9319121-1-product.jpg|599.00
125|li|Smartphone LG JOY H222G  4GB Desbloqueado-Negro|/p/smartphone-lg-joy-h222g-4gb-desbloqueado-negro-s42eu8|339.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-7752-4066141-1-product.jpg|459.00
126|li|Apple iPhone 6s 16GB-Plateado|/p/apple-iphone-6s-16gb-plateado-lcilob|2799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-3256-8917831-1-product.jpg|3800.00
127|li|Smartphone Alcatel C3 POP 4033E Dual SIM 4GB 5 MP Desbloqueado - Negro|/p/smartphone-alcatel-c3-pop-4033e-dual-sim-4gb-5-mp-desbloqueado-negro-n2jnc4|279.00|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-1960-751202-1-product.jpg|399.00
128|li|Smartphone Samsung Galaxy Core Prime 8GB 5MP 4G LTE Dual SIM-Gris|/p/smartphone-samsung-galaxy-core-prime-8gb-5mp-4g-lte-dual-sim-gris-qfwplc|539.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5997-5129541-1-product.jpg|850.00
129|li|Smartphone Samsung Galaxy S6 Edge SM-G925I 32GB 16MP Desbloqueado - Verde.|/p/smartphone-samsung-galaxy-s6-edge-sm-g925i-32gb-16mp-desbloqueado-verde-ldqo1r|2149.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1752-8771331-1-product.jpg|3299.00
130|li|Yezz Celular Fashion F10 1.3MP Desbloqueado QWERTY - Rosado|/p/yezz-celular-fashion-f10-13mp-desbloqueado-qwerty-rosado-jplozo|90.00|Sol|S/.|nuevo|//media.linio.com.pe/p/yezz-0061-9890421-1-product.jpg|119.00
131|li|Alcatel Pop S3 Quad Core 4GB 5MP 4GLte - Blanco + 5 Carcasas de regalo|/p/alcatel-pop-s3-quad-core-4gb-5mp-4glte-blanco-5-carcasas-de-regalo-n1adpe|317.90|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-1568-7714141-1-product.jpg|440.00
132|li|Samsung Galaxy S6 Edge SM-G925I 64GB 16MP Desbloqueado - Negro|/p/samsung-galaxy-s6-edge-sm-g925i-64gb-16mp-desbloqueado-negro-qb6fyz|2499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8246-5913031-1-product.jpg|3899.00
133|li|Smartphone Motorola Moto E 2015 4G LTE (XT1527) 4.5'', 5MP, 8GB DESBLOQUEADO - NEGRO|/p/smartphone-motorola-moto-e-2015-4g-lte-xt1527-45-5mp-8gb-desbloqueado-negro-n32txi|549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-5647-7407021-1-product.jpg|750.00
134|li|Sony Xperia M4 AQUA E2306 4G LTE 16GB - Blanco|/p/sony-xperia-m4-aqua-e2306-4g-lte-16gb-blanco-lebyb1|1048.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-9722-8608331-1-product.jpg|1799.00
135|li|Apple iPhone 5s 16GB-Dorado|/p/apple-iphone-5s-16gb-dorado-jq5yze|1689.90|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-3652-9724921-1-product.jpg|2199.00
136|li|LG L60 DUAL SIM -  CAMARA DE 5 mpx + FLASH - NEGRO|/p/lg-l60-dual-sim-camara-de-5-mpx-flash-negro-lgpii9|339.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-3046-8266431-1-product.jpg|600.00
137|li|Huawei P8 Gra-l09 16 GB 3G de RAM 13 MP Octa-Core 4G LTE Desbloqueado|/p/huawei-p8-gra-l09-16-gb-3g-de-ram-13-mp-octa-core-4g-lte-desbloqueado-jqrxuq|1489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-7428-9659641-1-product.jpg|1699.00
138|li|Samsung Galaxy Note 5 4G LTE 32GB 16MP Desbloqueado - Blanco|/p/samsung-galaxy-note-5-4g-lte-32gb-16mp-desbloqueado-blanco-osdnwg|2489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5381-6125441-1-product.jpg|4999.00
139|li|Huawei Ascend Y520 Dual Sim 5MP 4.5' Doble Núcleo 1.3GHz Android 4.4 KitKat - Negro|/p/huawei-ascend-y520-dual-sim-5mp-45-doble-nu-cleo-13ghz-android-44-kitkat-negro-s3h2b9|349.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-7608-4172151-1-product.jpg|800.00
140|li|Smartphone LG G3 Stylus D690 Dual Sim 8gb 13Mpx Desbloqueado Color Dorado|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mpx-desbloqueado-color-dorado-n2fojt|779.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-8250-7567831-1-product.jpg|1149.00
141|li|Altron - Reloj Fitness - Celeste|/p/altron-reloj-fitness-celeste-yq6n6j|69.00|Sol|S/.|nuevo|//media.linio.com.pe/p/altron-7192-0020711-1-product.jpg|199.00
142|li|Smartphone Leotec Titanium S155B 8GB 8MP Dual Sim Desbloqueado - Negro|/p/smartphone-leotec-titanium-s155b-8gb-8mp-dual-sim-desbloqueado-negro-lgori3|569.00|Sol|S/.|nuevo|//media.linio.com.pe/p/leotec-4055-8261811-1-product.jpg|718.00
143|li|Apple iPhone 4S iOS 5 8GB 8MP Desbloqueado - Negro|/p/apple-iphone-4s-ios-5-8gb-8mp-desbloqueado-negro-jtueqd|699.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-6029-911519-1-product.jpg|1499.99
144|li|HTC One M8 32GB 4G LTE Para Windows Desbloqueado Sellado - Gris Metálico|/p/htc-one-m8-32gb-4g-lte-para-windows-desbloqueado-sellado-gris-meta-lico-lezzzb|1339.99|Sol|S/.|nuevo|//media.linio.com.pe/p/htc-5590-858619-1-product.jpg|3479.00
145|li|Smartphone Motorola Moto E 2015 XT1506 Lollipop Dual Sim Android 8GB 5MP + Lámina de Vidrio Templado - Negro|/p/smartphone-motorola-moto-e-2015-xt1506-lollipop-dual-sim-android-8gb-5mp-la-mina-de-vidrio-templado-negro-yplc7w|449.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-7128-0104641-1-product.jpg|749.00
146|li|Smartphone LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Dorado.|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-dorado-x1h803|769.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-8640-1253331-1-product.jpg|1200.00
147|li|Iphone 5s 16gb 8mp 4g Apple Color Gris Spacial Nuevo en Caja Desbloqueado|/p/iphone-5s-16gb-8mp-4g-apple-color-gris-spacial-nuevo-en-caja-desbloqueado-wxarcm|1609.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-4010-1933541-1-product.jpg|2199.00
148|li|Smartphone LG G4 STYLUS DUAL SIM-13MPX-5.7 pulgadas - Gris|/p/smartphone-lg-g4-stylus-dual-sim-13mpx-57-pulgadas-gris-oszl7g|1019.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-1420-6082241-1-product.jpg|1599.00
149|li|Motorola Moto X Play XT1563 4G, LTE,21MPX DESBLOQUEADO COLOR NEGRO|/p/motorola-moto-x-play-xt1563-4g-lte-21mpx-desbloqueado-color-negro-vac83w|1549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1698-2802841-1-product.jpg|2499.00
150|li|Sony Xperia Z5 Premiun E6883 Dual Sim 4G LTE Libre de Fábrica - Negro|/p/sony-xperia-z5-premiun-e6883-dual-sim-4g-lte-libre-de-fa-brica-negro-yofkb1|2949.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-6548-0373151-1-product.jpg|3900.00
151|li|Huawei P8 Lite - 16GB - 13MP - 5'' - 4G LTE - Dual Sim Desbloqueado- Negro|/p/huawei-p8-lite-16gb-13mp-5-4g-lte-dual-sim-desbloqueado-negro-x09k9u|949.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-9187-1410741-1-product.jpg|1999.00
152|li|Smartphone LG Leon 8GB 8MP 4.5'' 4G LTE Desbloqueado - Negro|/p/smartphone-lg-leon-8gb-8mp-45-4g-lte-desbloqueado-negro-n0nt6b|549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-5190-7857631-1-product.jpg|699.00
153|li|Apple iPhone 5s 16GB-Plata|/p/apple-iphone-5s-16gb-plata-oo79i7|1629.90|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9687-6882611-1-product.jpg|2199.00
154|li|Apple iPhone 6s 64GB-Dorado|/p/apple-iphone-6s-64gb-dorado-x2mxkh|3399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-1207-1027831-1-product.jpg|4199.00
155|li|Smartphone Sony Xperia M4 AQUA E2306 16GB 13MP 4G LTE Desbloqueado - Blanco|/p/smartphone-sony-xperia-m4-aqua-e2306-16gb-13mp-4g-lte-desbloqueado-blanco-n2grx1|979.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-8550-7546331-1-product.jpg|1699.00
156|li|Smartphone Blackberry Q10 RFL111LW 16GB 8MP 3.1'' Desbloqueado - Blanco|/p/smartphone-blackberry-q10-rfl111lw-16gb-8mp-31-desbloqueado-blanco-vc5icj|689.00|Sol|S/.|nuevo|//media.linio.com.pe/p/blackberry-7951-2596331-1-product.jpg|1399.00
157|li|Smartphone Sony Xperia C4 16GB 13MP 5.5'' Desbloqueado - BLANCO|/p/smartphone-sony-xperia-c4-16gb-13mp-55-desbloqueado-blanco-tr0e1j|1059.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-5768-3163151-1-product.jpg|1888.00
158|li|Smartphone LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-negro-jqsqdf|759.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-5745-9692331-1-product.jpg|1200.00
159|li|Samsung Galaxy S6 32GB 16MP-Oro|/p/samsung-galaxy-s6-32gb-16mp-oro-jozfbd|1959.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-2109-9969731-1-product.jpg|3800.00
160|li|Smartphone LG G3 Stylus D693 Dual Sim 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-stylus-d693-dual-sim-8gb-13mp-desbloqueado-negro-jt6c83|769.99|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-0509-9218331-1-product.jpg|1600.00
161|li|Apple iPhone 6s Plus 128GB-Dorado|/p/apple-iphone-6s-plus-128gb-dorado-orsm78|4299.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9099-6207241-1-product.jpg|4999.99
162|li|Apple iPhone 6s 16GB-Dorado|/p/apple-iphone-6s-16gb-dorado-n01y63|2800.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-8373-7917831-1-product.jpg|3000.00
163|li|Iphone 5C Desbloqueado 16GB - Color Celeste|/p/iphone-5c-desbloqueado-16gb-color-celeste-jsjurb|1349.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-0727-9387811-1-product.jpg|1999.00
164|li|Smartphone Doogee Dagger DG550 Desbloqueado Blanco|/p/smartphone-doogee-dagger-dg550-desbloqueado-blanco-orslds|529.99|Sol|S/.|nuevo|//media.linio.com.pe/p/doogee-5078-6268241-1-product.jpg|1199.99
165|li|Smartphone Doogee Leo DG280 Desbloqueado Rojo|/p/smartphone-doogee-leo-dg280-desbloqueado-rojo-yof8qo|289.99|Sol|S/.|nuevo|//media.linio.com.pe/p/doogee-5076-0368241-1-product.jpg|479.99
166|li|Apple iPhone 6 Plus 64GB-Dorado|/p/apple-iphone-6-plus-64gb-dorado-yn852e|2999.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-1291-0539341-1-product.jpg|3759.00
167|li|Samsung Galaxy S6 Edge SM-G925I 32GB 16MP Desbloqueado - Blanco|/p/samsung-galaxy-s6-edge-sm-g925i-32gb-16mp-desbloqueado-blanco-tm8k35|2149.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0807-3960331-1-product.jpg|3199.00
168|li|Huawei -  P8 GRA-L09 16GB 4G LTE 13MP  Ram 3GB Desbloqueado - Gris|/p/huawei-p8-gra-l09-16gb-4g-lte-13mp-ram-3gb-desbloqueado-gris-n32jw2|1479.99|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-5087-7410241-1-product.jpg|1800.00
169|li|Smartphone Huawei Ascend P7 Android 4.4.2 16GB 13MP 4G LTE Desbloqueado - Blanco|/p/smartphone-huawei-ascend-p7-android-442-16gb-13mp-4g-lte-desbloqueado-blanco-qestl3|1500.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-3072-538029-1-product.jpg|1600.00
170|li|Smartphone Blackberry Z30 STA 100-5 16GB 8MP Desbloqueado - Negro|/p/smartphone-blackberry-z30-sta-100-5-16gb-8mp-desbloqueado-negro-qgldpp|1399.99|Sol|S/.|nuevo|//media.linio.com.pe/p/blackberry-8018-501809-1-product.jpg|2149.99
171|li|Samsung Galaxy Grand Prime G530H Duos Dual Sim 8GB 8MP  - Negro|/p/samsung-galaxy-grand-prime-g530h-duos-dual-sim-8gb-8mp-negro-jsjxwn|698.99|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1286-9303811-1-product.jpg|1400.00
172|li|Celular Samsung Galaxy S5 mini 16GB-Negro|/p/celular-samsung-galaxy-s5-mini-16gb-negro-leb4yz|1298.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8887-8626711-1-product.jpg|1599.00
173|li|Smartphone Sony Xperia M2 D2302 8GB 8MP 4.8" Dual Sim Desbloqueado - Negro|/p/smartphone-sony-xperia-m2-d2302-8gb-8mp-48-dual-sim-desbloqueado-negro-s28ece|669.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-2779-4306921-1-product.jpg|999.00
174|li|Apple iPhone 6 Plus 16GB-Dorado|/p/apple-iphone-6-plus-16gb-dorado-s13hb7|2539.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-2313-4555031-1-product.jpg|3699.00
175|li|SONY - Xperia M2 Aqua (D2406) 4G LTE 4.8'' 8MP 8GB DESBLOQUEADO - negro|/p/sony-xperia-m2-aqua-d2406-4g-lte-48-8mp-8gb-desbloqueado-negro-vayxyg|699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-2925-2772221-1-product.jpg|1500.00
176|li|Sony Xperia Z1 Compact D5503 16GB 20.7MP 4G LTE -  EQUIPO SOLO PARA BITEL - Negro|/p/sony-xperia-z1-compact-d5503-16gb-207mp-4g-lte-equipo-solo-para-bitel-negro-wyicso|949.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-9531-1739121-1-product.jpg|1800.00
177|li|Huawei Ascend Mate7 16GB 13MP 4G LTE Equipo de claro - Desbloqueado - BLANCO + LAMINA MATE|/p/huawei-ascend-mate7-16gb-13mp-4g-lte-equipo-de-claro-desbloqueado-blanco-lamina-mate-yktpzb|1429.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-9642-0901711-1-product.jpg|2300.00
178|li|Teléfono Celular Own F2020D 3.5" 2MP Radio FM TV Analógica - Negro|/p/tele-fono-celular-own-f2020d-35-2mp-radio-fm-tv-analo-gica-negro-n47q3a|158.00|Sol|S/.|nuevo|//media.linio.com.pe/p/own-2470-7289921-1-product.jpg|250.00
179|li|Smartphone LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-negro-lhbl9w|769.99|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-6712-8146141-1-product.jpg|1200.00
180|li|Samsung - Galaxy E7  4G LTE, 5.5'' - BLANCO + VIDRIO TEMPLADO|/p/samsung-galaxy-e7-4g-lte-55-blanco-vidrio-templado-wx9rvq|1050.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5576-1909921-1-product.jpg|1399.00
181|li|SONY - Xperia M2 Aqua (D2406) 4G LTE 4.8'' 8MP 8GB DESBLOQUEADO - negro|/p/sony-xperia-m2-aqua-d2406-4g-lte-48-8mp-8gb-desbloqueado-negro-vayxyg|699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-2925-2772221-1-product.jpg|1500.00
182|li|Celular Samsung Galaxy S5 mini 16GB-Negro|/p/celular-samsung-galaxy-s5-mini-16gb-negro-leb4yz|1298.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8887-8626711-1-product.jpg|1599.00
183|li|Sony Xperia M5 16gb,3GB de Ram, 21.5 MP, 4G LTE, Desbloqueado - Negro|/p/sony-xperia-m5-16gb-3gb-de-ram-215-mp-4g-lte-desbloqueado-negro-onmx9t|1619.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-1363-6951151-1-product.jpg|1799.00
184|li|Smartphone Motorola Moto G 2014 xt1068 2da Generación 8GB 8MP Dual Sim - Blanco|/p/smartphone-motorola-moto-g-2014-xt1068-2da-generacio-n-8gb-8mp-dual-sim-blanco-oo8hh7|629.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1230-6895031-1-product.jpg|1399.00
185|li|Smartphone Smatphone Samsung Galaxy S6 32GB-Blanco Perla|/p/smartphone-smatphone-samsung-galaxy-s6-32gb-blanco-perla-jp0747|1989.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0062-9933431-1-product.jpg|2699.00
186|li|Apple iPhone 5S 16GB 8MP 4G LTE Desbloqueado - Gris Espacial|/p/apple-iphone-5s-16gb-8mp-4g-lte-desbloqueado-gris-espacial-n0r4r5|1589.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-3968-787219-1-product.jpg|1899.00
187|li|Smartphone HTC One M8 5'' Snapdragon 801 Quad-Core Android 4.4 KitKat 32 GB - Gris|/p/smartphone-htc-one-m8-5-snapdragon-801-quad-core-android-44-kitkat-32-gb-gris-n1ukir|1649.00|Sol|S/.|nuevo|//media.linio.com.pe/p/htc-8485-7662711-1-product.jpg|1999.00
188|li|Smartphone Samsung Galaxy J5 Duos J500M 8GB 13MP 5'' 4G LTE Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-j5-duos-j500m-8gb-13mp-5-4g-lte-desbloqueado-blanco-n030qf|949.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-4096-7937331-1-product.jpg|1179.00
189|li|Smartphone LG G3 STYLUS D690 DUAL SIM 13mp - Blanco|/p/smartphone-lg-g3-stylus-d690-dual-sim-13mp-blanco-oszaev|769.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-moviles-9866-6076331-1-product.jpg|949.00
190|li|Iphone 4S 8GB 8MP Desbloqueado - Negro|/p/iphone-4s-8gb-8mp-desbloqueado-negro-n31o7i|699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-6668-7471641-1-product.jpg|1300.00
